tag,aclnn_api,torch_npu_status,evidence,via_op_names,via_op_names_yaml_exec,via_op_names_src_scan,via_cpp_funcs,cpp_files,op_api_versions,direct_match_ops,suspected_fusion,remarks
all,aclnnNpuFormatCast,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnNsaCompress,已接入,yaml_exec,npu_nsa_compress,npu_nsa_compress,,,,all_version,,True,yaml_only
all,aclnnNsaCompressAttention,已接入,yaml_exec,npu_nsa_compress_attention,npu_nsa_compress_attention,,,,all_version,,True,yaml_only
all,aclnnNsaCompressAttentionInfer,已接入,yaml_exec,npu_nsa_compress_attention_infer,npu_nsa_compress_attention_infer,,,,all_version,,True,yaml_only
all,aclnnNsaCompressGrad,已接入,yaml_exec,npu_nsa_compress_grad,npu_nsa_compress_grad,,,,all_version,,True,yaml_only
all,aclnnNsaCompressWithCache,已接入,yaml_exec,npu_nsa_compress_infer.cache,npu_nsa_compress_infer.cache,,,,all_version,,True,yaml_only
all,aclnnNsaSelectedAttention,已接入,yaml_exec,npu_nsa_select_attention,npu_nsa_select_attention,,,,all_version,,True,yaml_only
all,aclnnNsaSelectedAttentionGrad,已接入,yaml_exec,npu_nsa_select_attention_grad,npu_nsa_select_attention_grad,,,,all_version,,True,yaml_only
all,aclnnNsaSelectedAttentionInfer,已接入,yaml_exec,npu_nsa_select_attention_infer,npu_nsa_select_attention_infer,,,,all_version,,True,yaml_only
all,aclnnObfuscationCalculate,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnObfuscationCalculateV2,已接入,src_scan,obfuscation_calculate,,obfuscation_calculate,obfuscation_calculate,../op-plugin/op_plugin/ops/opapi/ObfuscationCalculateKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnObfuscationSetup,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnObfuscationSetupV2,已接入,src_scan,obfuscation_finalize;obfuscation_initialize,,obfuscation_finalize;obfuscation_initialize,obfuscation_finalize;obfuscation_initialize,../op-plugin/op_plugin/ops/opapi/ObfuscationFinalizeKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ObfuscationInitializeKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnOneHot,已接入,src_scan,one_hot,,one_hot,one_hot,../op-plugin/op_plugin/ops/opapi/OneHotKernelNpuOpApi.cpp,all_version,one_hot,False,src_only
all,aclnnPdist,已接入,src_scan,_pdist_forward,,_pdist_forward,_pdist_forward,../op-plugin/op_plugin/ops/opapi/PdistKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnPdistForward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnPermute,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnPolar,已接入,yaml_exec,polar;polar.out,polar;polar.out,,,,all_version,polar;polar.out,False,shared_by_2_ops;yaml_only
all,aclnnPowScalarTensor,已接入,yaml_exec,pow.Scalar;pow.Scalar_out,pow.Scalar;pow.Scalar_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnPowTensorScalar,已接入,yaml_exec,pow.Tensor_Scalar;pow.Tensor_Scalar_out,pow.Tensor_Scalar;pow.Tensor_Scalar_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnPowTensorTensor,已接入,yaml_exec,pow.Tensor_Tensor;pow.Tensor_Tensor_out,pow.Tensor_Tensor;pow.Tensor_Tensor_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnPrecisionCompare,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnPrelu,已接入,yaml_exec,_prelu_kernel,_prelu_kernel,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnPreluBackward,已接入,src_scan,_prelu_kernel_backward,,_prelu_kernel_backward,_prelu_kernel_backward,../op-plugin/op_plugin/ops/opapi/PreluBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,src_only
all,aclnnProd,已接入,src_scan,prod;prod.dim_int;prod.int_out,,prod;prod.dim_int;prod.int_out,prod,../op-plugin/op_plugin/ops/opapi/ProdKernelNpuOpApi.cpp,all_version,prod;prod.dim_int;prod.int_out,False,shared_by_3_ops;src_only
all,aclnnProdDim,已接入,src_scan,prod;prod.dim_int;prod.int_out,,prod;prod.dim_int;prod.int_out,check_tensor;prod,../op-plugin/op_plugin/ops/opapi/IndexAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSigmoidNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MaxKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ProdKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnPromptFlashAttention,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnPromptFlashAttentionV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnPromptFlashAttentionV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQr,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantConvolution,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantGroupedMatmulDequant,已接入,yaml_exec,npu_quant_grouped_matmul_dequant,npu_quant_grouped_matmul_dequant,,,,all_version,,True,yaml_only
all,aclnnQuantMatmul,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantMatmulAllReduce,已接入,src_scan,npu_mm_all_reduce_base,,npu_mm_all_reduce_base,npu_mm_all_reduce_base,../op-plugin/op_plugin/ops/opapi/MatmulAllReduceBaseKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnQuantMatmulAllReduceAddRmsNorm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantMatmulAllReduceV2,已接入,src_scan,npu_mm_all_reduce_base,,npu_mm_all_reduce_base,npu_mm_all_reduce_base,../op-plugin/op_plugin/ops/opapi/MatmulAllReduceBaseKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnQuantMatmulAllReduceV3,已接入,src_scan,npu_mm_all_reduce_base,,npu_mm_all_reduce_base,npu_mm_all_reduce_base,../op-plugin/op_plugin/ops/opapi/MatmulAllReduceBaseKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnQuantMatmulDequant,已接入,yaml_exec,npu_quant_matmul_dequant,npu_quant_matmul_dequant,,,,all_version,,True,yaml_only
all,aclnnQuantMatmulReduceSumWeightNz,已接入,src_scan,npu_quant_matmul_reduce_sum,,npu_quant_matmul_reduce_sum,npu_quant_matmul_reduce_sum,../op-plugin/op_plugin/ops/opapi/QuantMatmulReduceSumKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnQuantMatmulV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantMatmulV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnQuantMatmulV4,已接入,src_scan,,,,npu_quant_matmul_symint,../op-plugin/op_plugin/ops/opapi/QuantMatmulKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnQuantMatmulV5,已接入,src_scan,,,,npu_quant_matmul_symint,../op-plugin/op_plugin/ops/opapi/QuantMatmulKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnQuantMatmulWeightNz,已接入,src_scan,,,,npu_quant_matmul_symint,../op-plugin/op_plugin/ops/opapi/QuantMatmulKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnQuantize,已接入,src_scan,_quantize_per_channel_impl.out;_quantize_per_tensor_impl.out,,_quantize_per_channel_impl.out;_quantize_per_tensor_impl.out,_quantize_per_channel_impl_out;_quantize_per_tensor_impl_out,../op-plugin/op_plugin/ops/opapi/QuantizePerChannelKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/QuantizePerTensorKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnQuantizedBatchNorm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRReluWithNoise,已接入,src_scan,rrelu_with_noise;rrelu_with_noise.out,,rrelu_with_noise;rrelu_with_noise.out,rrelu_with_noise;rrelu_with_noise_out,../op-plugin/op_plugin/ops/opapi/RReluWithNoiseKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnRainFusionAttention,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRandperm,已接入,src_scan,randperm;randperm.generator;randperm.generator_out;randperm.out,,randperm;randperm.generator;randperm.generator_out;randperm.out,randperm;randperm_out,../op-plugin/op_plugin/ops/opapi/RandpermKernelNpuOpApi.cpp,"['v2.1', 'newest']",randperm;randperm.generator;randperm.generator_out;randperm.out,False,shared_by_4_ops;src_only
all,aclnnRange,已接入,src_scan,range;range.out;range.step,,range;range.out;range.step,range;range_out,../op-plugin/op_plugin/ops/opapi/RangeKernelNpuOpApi.cpp,all_version,range;range.out;range.step,False,shared_by_3_ops;src_only
all,aclnnReal,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnReciprocal,已接入,yaml_exec,reciprocal;reciprocal.out,reciprocal;reciprocal.out,,,,all_version,reciprocal;reciprocal.out,False,shared_by_2_ops;yaml_only
all,aclnnRecurrentGatedDeltaRule,已接入,src_scan,npu_recurrent_gated_delta_rule;npu_recurrent_gated_delta_rule_functional,,npu_recurrent_gated_delta_rule;npu_recurrent_gated_delta_rule_functional,npu_recurrent_gated_delta_rule;npu_recurrent_gated_delta_rule_functional,../op-plugin/op_plugin/ops/opapi/RecurrentGatedDeltaRuleKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnReduceLogSum,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnReduceNansum,已接入,src_scan,,,,scalar_type,../op-plugin/op_plugin/ops/opapi/LeKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSumExpKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MeanKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MseLossKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NansumKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnReduceSum,已接入,src_scan,sum;sum.DimnameList_out;sum.IntList_out;sum.dim_DimnameList;sum.dim_IntList,,sum;sum.DimnameList_out;sum.IntList_out;sum.dim_DimnameList;sum.dim_IntList,sum,../op-plugin/op_plugin/ops/opapi/SumKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_5_ops;src_only
all,aclnnReflectionPad1d,已接入,yaml_exec,reflection_pad1d;reflection_pad1d.out,reflection_pad1d;reflection_pad1d.out,,,,"['v2.1', 'newest']",reflection_pad1d;reflection_pad1d.out,False,shared_by_2_ops;yaml_only
all,aclnnReflectionPad1dBackward,已接入,yaml_exec,reflection_pad1d_backward;reflection_pad1d_backward.grad_input,reflection_pad1d_backward;reflection_pad1d_backward.grad_input,,,,"['v2.1', 'newest']",reflection_pad1d_backward;reflection_pad1d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnReflectionPad2d,已接入,yaml_exec,reflection_pad2d;reflection_pad2d.out,reflection_pad2d;reflection_pad2d.out,,,,"['v2.1', 'newest']",reflection_pad2d;reflection_pad2d.out,False,shared_by_2_ops;yaml_only
all,aclnnReflectionPad2dBackward,已接入,yaml_exec,reflection_pad2d_backward;reflection_pad2d_backward.grad_input,reflection_pad2d_backward;reflection_pad2d_backward.grad_input,,,,"['v2.1', 'newest']",reflection_pad2d_backward;reflection_pad2d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnReflectionPad3d,已接入,yaml_exec,reflection_pad3d;reflection_pad3d.out,reflection_pad3d;reflection_pad3d.out,,,,"['v2.1', 'newest']",reflection_pad3d;reflection_pad3d.out,False,shared_by_2_ops;yaml_only
all,aclnnReflectionPad3dBackward,已接入,yaml_exec,reflection_pad3d_backward;reflection_pad3d_backward.grad_input,reflection_pad3d_backward;reflection_pad3d_backward.grad_input,,,,"['v2.1', 'newest']",reflection_pad3d_backward;reflection_pad3d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnRelu,已接入,yaml_exec,relu,relu,,,,all_version,relu,False,yaml_only
all,aclnnRemainderScalarTensor,已接入,src_scan,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,remainder,../op-plugin/op_plugin/ops/opapi/RemainderKernelNpuOpApi.cpp,all_version,,True,shared_by_5_ops;src_only
all,aclnnRemainderTensorScalar,已接入,src_scan,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,remainder;remainder_out,../op-plugin/op_plugin/ops/opapi/RemainderKernelNpuOpApi.cpp,all_version,,True,shared_by_5_ops;src_only
all,aclnnRemainderTensorTensor,已接入,src_scan,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,,remainder.Scalar;remainder.Scalar_Tensor;remainder.Scalar_out;remainder.Tensor;remainder.Tensor_out,remainder;remainder_out,../op-plugin/op_plugin/ops/opapi/RemainderKernelNpuOpApi.cpp,all_version,,True,shared_by_5_ops;src_only
all,aclnnRenorm,已接入,src_scan,renorm;renorm.out,,renorm;renorm.out,renorm;renorm_out,../op-plugin/op_plugin/ops/opapi/RenormKernelNpuOpApi.cpp,all_version,renorm;renorm.out,False,shared_by_2_ops;src_only
all,aclnnRepeat,已接入,yaml_exec,repeat,repeat,,,,"['v2.1', 'newest']",repeat,False,yaml_only
all,aclnnRepeatInterleave,已接入,src_scan,repeat_interleave.self_Tensor;repeat_interleave.self_int,,repeat_interleave.self_Tensor;repeat_interleave.self_int,repeat_interleave;repeat_interleave_symint,../op-plugin/op_plugin/ops/opapi/RepeatInterLeaveKernelNpuOpApi.cpp,"['v2.2', 'newest'];v2.1",repeat_interleave.self_Tensor;repeat_interleave.self_int,False,shared_by_2_ops;src_only
all,aclnnRepeatInterleaveInt,已接入,src_scan,,,,repeat_interleave_symint,../op-plugin/op_plugin/ops/opapi/RepeatInterLeaveKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnRepeatInterleaveIntWithDim,已接入,src_scan,,,,repeat_interleave_symint,../op-plugin/op_plugin/ops/opapi/RepeatInterLeaveKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnRepeatInterleaveTensor,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRepeatInterleaveWithDim,已接入,src_scan,repeat_interleave.self_Tensor;repeat_interleave.self_int,,repeat_interleave.self_Tensor;repeat_interleave.self_int,repeat_interleave;repeat_interleave_symint,../op-plugin/op_plugin/ops/opapi/RepeatInterLeaveKernelNpuOpApi.cpp,"['v2.2', 'newest'];v2.1",,True,shared_by_2_ops;src_only
all,aclnnReplicationPad1d,已接入,yaml_exec,replication_pad1d;replication_pad1d.out,replication_pad1d;replication_pad1d.out,,,,"['v2.1', 'newest']",replication_pad1d;replication_pad1d.out,False,shared_by_2_ops;yaml_only
all,aclnnReplicationPad1dBackward,已接入,yaml_exec,replication_pad1d_backward;replication_pad1d_backward.grad_input,replication_pad1d_backward;replication_pad1d_backward.grad_input,,,,"['v2.1', 'newest']",replication_pad1d_backward;replication_pad1d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnReplicationPad2d,已接入,yaml_exec,replication_pad2d;replication_pad2d.out,replication_pad2d;replication_pad2d.out,,,,"['v2.1', 'newest']",replication_pad2d;replication_pad2d.out,False,shared_by_2_ops;yaml_only
all,aclnnReplicationPad2dBackward,已接入,yaml_exec,replication_pad2d_backward;replication_pad2d_backward.grad_input,replication_pad2d_backward;replication_pad2d_backward.grad_input,,,,"['v2.1', 'newest']",replication_pad2d_backward;replication_pad2d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnReplicationPad3d,已接入,yaml_exec,replication_pad3d;replication_pad3d.out,replication_pad3d;replication_pad3d.out,,,,"['v2.1', 'newest']",replication_pad3d;replication_pad3d.out,False,shared_by_2_ops;yaml_only
all,aclnnReplicationPad3dBackward,已接入,yaml_exec,replication_pad3d_backward;replication_pad3d_backward.grad_input,replication_pad3d_backward;replication_pad3d_backward.grad_input,,,,"['v2.1', 'newest']",replication_pad3d_backward;replication_pad3d_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnResize,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRightShift,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRingAttentionUpdate,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRingAttentionUpdateV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRmsNorm,已接入,src_scan,npu_rms_norm,,npu_rms_norm,npu_rms_norm,../op-plugin/op_plugin/ops/opapi/RmsNormKernelOpApi.cpp,all_version,,True,src_only
all,aclnnRmsNormGrad,已接入,src_scan,npu_rms_norm_backward,,npu_rms_norm_backward,npu_rms_norm_backward,../op-plugin/op_plugin/ops/opapi/RmsNormBackwardKernelOpApi.cpp,all_version,,True,src_only
all,aclnnRmsNormQuant,已接入,yaml_exec,npu_rms_norm_quant,npu_rms_norm_quant,,,,all_version,,True,yaml_only
all,aclnnRoiAlign,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRoiAlignV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRoiAlignV2Backward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnRoll,已接入,yaml_exec,roll,roll,,,,"['v2.1', 'newest']",roll,False,yaml_only
all,aclnnRopeWithSinCosCache,已接入,yaml_exec,npu_mrope,npu_mrope,,,,all_version,,True,yaml_only
all,aclnnRotaryPositionEmbedding,已接入,src_scan,npu_rotary_mul,,npu_rotary_mul,npu_rotary_mul,../op-plugin/op_plugin/ops/opapi/RotaryMulKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnRotaryPositionEmbeddingGrad,已接入,src_scan,npu_rotary_mul_backward,,npu_rotary_mul_backward,npu_rotary_mul_backward,../op-plugin/op_plugin/ops/opapi/RotaryMulBackwardKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnRound,已接入,yaml_exec,round;round.out,round;round.out,,,,all_version,round;round.out,False,shared_by_2_ops;yaml_only
all,aclnnRoundDecimals,已接入,src_scan,round;round.decimals;round.decimals_out;round.out,,round;round.decimals;round.decimals_out;round.out,round;round_out,../op-plugin/op_plugin/ops/opapi/RoundDecimalsKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnRsqrt,已接入,yaml_exec,rsqrt;rsqrt.out,rsqrt;rsqrt.out,,,,all_version,rsqrt;rsqrt.out,False,shared_by_2_ops;yaml_only
all,aclnnRsub,已接入,yaml_exec,rsub.Tensor,rsub.Tensor,,,,all_version,rsub.Tensor,False,yaml_only
all,aclnnRsubs,已接入,yaml_exec,rsub.Scalar,rsub.Scalar,,,,all_version,,True,yaml_only
all,aclnnSWhere,已接入,src_scan,where;where.self;where.self_out,,where;where.self;where.self_out,where;where_out,../op-plugin/op_plugin/ops/opapi/WhereKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_3_ops;src_only
all,aclnnScale,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnScaledMaskedSoftmax,已接入,src_scan,_masked_softmax,,_masked_softmax,_masked_softmax,../op-plugin/op_plugin/ops/opapi/MaskedSoftMaxKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnScaledMaskedSoftmaxBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnScatter,已接入,src_scan,scatter.src_out;scatter.value_out,,scatter.src_out;scatter.value_out,scatter_out,../op-plugin/op_plugin/ops/opapi/ScatterKernelNpuOpApi.cpp,all_version,scatter.src_out;scatter.value_out,False,shared_by_2_ops;src_only
all,aclnnScatterAdd,已接入,src_scan,scatter_add;scatter_add.dimname;scatter_add_,,scatter_add;scatter_add.dimname;scatter_add_,scatter_add;scatter_add_,../op-plugin/op_plugin/ops/opapi/ScatterAddKernelNpuOpApi.cpp,all_version,scatter_add;scatter_add.dimname,False,shared_by_3_ops;src_only
all,aclnnScatterNd,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnScatterNdUpdate,已接入,src_scan,npu_scatter_nd_update;npu_scatter_nd_update_,,npu_scatter_nd_update;npu_scatter_nd_update_,npu_scatter_nd_update;npu_scatter_nd_update_,../op-plugin/op_plugin/ops/opapi/ScatterNdUpdateKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnScatterPaKvCache,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnScatterValue,已接入,src_scan,scatter.src_out;scatter.value_out,,scatter.src_out;scatter.value_out,scatter_out,../op-plugin/op_plugin/ops/opapi/ScatterKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnSearchSorted,已接入,yaml_exec,searchsorted.Tensor;searchsorted.Tensor_out,searchsorted.Tensor;searchsorted.Tensor_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnSearchSorteds,已接入,yaml_exec,searchsorted.Scalar,searchsorted.Scalar,,,,all_version,,True,yaml_only
all,aclnnSelu,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSeluBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnShrink,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSigmoid,已接入,yaml_exec,sigmoid;sigmoid.out,sigmoid;sigmoid.out,,,,all_version,sigmoid;sigmoid.out,False,shared_by_2_ops;yaml_only
all,aclnnSigmoidBackward,已接入,yaml_exec,sigmoid_backward;sigmoid_backward.grad_input,sigmoid_backward;sigmoid_backward.grad_input,,,,all_version,sigmoid_backward;sigmoid_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnSign,已接入,yaml_exec+src_scan,sgn;sgn.out;sign;sign.out;sign_,sign;sign.out;sign_,sgn;sgn.out,sgn;sgn_out,../op-plugin/op_plugin/ops/opapi/SignKernelNpuOpApi.cpp,all_version,sign;sign.out,False,shared_by_5_ops;yaml+src
all,aclnnSignBitsPack,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSignBitsUnpack,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSignbit,已接入,yaml_exec,signbit.out,signbit.out,,,,all_version,signbit.out,False,yaml_only
all,aclnnSilentCheck,已接入,src_scan,_npu_silent_check_v2,,_npu_silent_check_v2,_npu_silent_check_v2,../op-plugin/op_plugin/ops/opapi/SilentCheckV2KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnSilentCheckV2,已接入,src_scan,_npu_silent_check_v3,,_npu_silent_check_v3,_npu_silent_check_v3,../op-plugin/op_plugin/ops/opapi/SilentCheckV3KernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnSilu,已接入,yaml_exec,silu;silu.out;silu_,silu;silu.out;silu_,,,,all_version,silu;silu.out,False,shared_by_3_ops;yaml_only
all,aclnnSiluBackward,已接入,yaml_exec,silu_backward;silu_backward.grad_input,silu_backward;silu_backward.grad_input,,,,all_version,silu_backward;silu_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnSimThreadExponential,已接入,src_scan,npu_sim_exponential_,,npu_sim_exponential_,npu_sim_exponential_,../op-plugin/op_plugin/ops/opapi/SimExponentialNpuOpApi.cpp,"['v2.6', 'newest']",,True,src_only
all,aclnnSin,已接入,yaml_exec,sin;sin.out,sin;sin.out,,,,all_version,sin;sin.out,False,shared_by_2_ops;yaml_only
all,aclnnSinc,已接入,yaml_exec,sinc;sinc.out,sinc;sinc.out,,,,all_version,sinc;sinc.out,False,shared_by_2_ops;yaml_only
all,aclnnSinh,已接入,yaml_exec,sinh;sinh.out,sinh;sinh.out,,,,all_version,sinh;sinh.out,False,shared_by_2_ops;yaml_only
all,aclnnSinkhorn,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSlice,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSliceV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSlogdet,已接入,src_scan,slogdet,,slogdet,slogdet,../op-plugin/op_plugin/ops/opapi/SlogdetKernelNpuOpApi.cpp,all_version,slogdet,False,src_only
all,aclnnSmoothL1Loss,已接入,src_scan,smooth_l1_loss;smooth_l1_loss.out,,smooth_l1_loss;smooth_l1_loss.out,smooth_l1_loss;smooth_l1_loss_out,../op-plugin/op_plugin/ops/opapi/SmoothL1LossKernelNpuOpApi.cpp,all_version,smooth_l1_loss;smooth_l1_loss.out,False,shared_by_2_ops;src_only
all,aclnnSmoothL1LossBackward,已接入,src_scan,smooth_l1_loss_backward;smooth_l1_loss_backward.grad_input,,smooth_l1_loss_backward;smooth_l1_loss_backward.grad_input,smooth_l1_loss_backward;smooth_l1_loss_backward_out,../op-plugin/op_plugin/ops/opapi/SmoothL1LossBackwrdKernelNpuOpApi.cpp,all_version,smooth_l1_loss_backward;smooth_l1_loss_backward.grad_input,False,shared_by_2_ops;src_only
all,aclnnSoftMarginLoss,已接入,yaml_exec,soft_margin_loss;soft_margin_loss.out,soft_margin_loss;soft_margin_loss.out,,,,all_version,soft_margin_loss;soft_margin_loss.out,False,shared_by_2_ops;yaml_only
all,aclnnSoftMarginLossBackward,已接入,yaml_exec,soft_margin_loss_backward;soft_margin_loss_backward.grad_input,soft_margin_loss_backward;soft_margin_loss_backward.grad_input,,,,all_version,soft_margin_loss_backward;soft_margin_loss_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnSoftmax,已接入,yaml_exec,_softmax;_softmax.out;npu_attn_softmax_,_softmax;_softmax.out;npu_attn_softmax_,,,,all_version,_softmax;_softmax.out,False,shared_by_3_ops;yaml_only
all,aclnnSoftmaxBackward,已接入,yaml_exec+src_scan,_softmax_backward_data;_softmax_backward_data.out;npu_attn_softmax_backward_,_softmax_backward_data;_softmax_backward_data.out,npu_attn_softmax_backward_,npu_attn_softmax_backward_,../op-plugin/op_plugin/ops/opapi/AttnSoftMaxBackwardKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;yaml+src
all,aclnnSoftmaxCrossEntropyWithLogits,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnSoftplus,已接入,yaml_exec,softplus;softplus.out,softplus;softplus.out,,,,all_version,softplus;softplus.out,False,shared_by_2_ops;yaml_only
all,aclnnSoftplusBackward,已接入,yaml_exec,softplus_backward.grad_input,softplus_backward.grad_input,,,,all_version,softplus_backward.grad_input,False,yaml_only
all,aclnnSoftshrink,已接入,yaml_exec,softshrink;softshrink.out,softshrink;softshrink.out,,,,all_version,softshrink;softshrink.out,False,shared_by_2_ops;yaml_only
